VariableCode,RegionCode,YearCode,AggValue
rgdpna,PAK,1952,44934.87890625000000000
rgdpna,PAK,1953,49094.82421875000000000
rgdpna,PAK,1954,48678.43359375000000000
rgdpna,PAK,1955,49013.34375000000000000
rgdpna,PAK,1956,51551.72265625000000000
rgdpna,PAK,1957,52212.48828125000000000
rgdpna,PAK,1958,53595.94921875000000000
rgdpna,PAK,1959,55402.11718750000000000
rgdpna,PAK,1960,56423.14843750000000000
rgdpna,PAK,1961,59615.00390625000000000
rgdpna,PAK,1962,63410.46093750000000000
rgdpna,PAK,1963,68217.21093750000000000
rgdpna,PAK,1964,72907.02343750000000000
rgdpna,PAK,1965,79562.51562500000000000
rgdpna,PAK,1966,85642.83593750000000000
rgdpna,PAK,1967,89191.79687500000000000
rgdpna,PAK,1968,94112.32031250000000000
rgdpna,PAK,1969,101327.16406250000000000
rgdpna,PAK,1970,112719.89062500000000000
rgdpna,PAK,1971,114467.55468750000000000
rgdpna,PAK,1972,116133.04687500000000000
rgdpna,PAK,1973,123743.14843750000000000
rgdpna,PAK,1974,130326.14062500000000000
rgdpna,PAK,1975,134535.70312500000000000
rgdpna,PAK,1976,140733.15625000000000000
rgdpna,PAK,1977,146080.43750000000000000
rgdpna,PAK,1978,157770.53125000000000000
rgdpna,PAK,1979,165352.20312500000000000
rgdpna,PAK,1980,179738.07812500000000000
rgdpna,PAK,1981,192186.65625000000000000
rgdpna,PAK,1982,204750.81250000000000000
rgdpna,PAK,1983,218629.62500000000000000
rgdpna,PAK,1984,229703.65625000000000000
rgdpna,PAK,1985,247143.03125000000000000
rgdpna,PAK,1986,260739.98437500000000000
rgdpna,PAK,1987,277563.81250000000000000
rgdpna,PAK,1988,298728.84375000000000000
rgdpna,PAK,1989,313545.09375000000000000
rgdpna,PAK,1990,327524.75000000000000000
rgdpna,PAK,1991,344102.65625000000000000
rgdpna,PAK,1992,370616.78125000000000000
rgdpna,PAK,1993,377133.37500000000000000
rgdpna,PAK,1994,391228.43750000000000000
rgdpna,PAK,1995,410643.56250000000000000
rgdpna,PAK,1996,430545.71875000000000000
rgdpna,PAK,1997,434913.18750000000000000
rgdpna,PAK,1998,446004.50000000000000000
rgdpna,PAK,1999,462328.87500000000000000
rgdpna,PAK,2000,482024.46875000000000000
rgdpna,PAK,2001,491580.00000000000000000
rgdpna,PAK,2002,507430.78125000000000000
rgdpna,PAK,2003,532022.50000000000000000
rgdpna,PAK,2004,571221.68750000000000000
rgdpna,PAK,2005,615022.50000000000000000
rgdpna,PAK,2006,653015.81250000000000000
rgdpna,PAK,2007,684574.87500000000000000
rgdpna,PAK,2008,696222.25000000000000000
rgdpna,PAK,2009,715936.87500000000000000
rgdpna,PAK,2010,727439.81250000000000000
rgdpna,PAK,2011,747432.81250000000000000
rgdpna,PAK,2012,773645.43750000000000000
rgdpna,PAK,2013,807658.50000000000000000
rgdpna,PAK,2014,845414.18750000000000000
rgdpna,PAK,2015,885411.93750000000000000
rgdpna,PAK,2016,934346.31250000000000000
rgdpna,PAK,2017,986242.56250000000000000
rgdpna,PAK,2018,1043742.87500000000000000
rgdpna,PAK,2019,1078572.62500000000000000
rgdpna,PAN,1950,3052.28100585938000000
rgdpna,PAN,1951,3025.19677734375000000
rgdpna,PAN,1952,3187.70239257813000000
rgdpna,PAN,1953,3382.00268554688000000
rgdpna,PAN,1954,3503.29321289063000000
rgdpna,PAN,1955,3705.83642578125000000
rgdpna,PAN,1956,3898.95874023438000000
rgdpna,PAN,1957,4306.40087890625000000
rgdpna,PAN,1958,4340.55078125000000000
rgdpna,PAN,1959,4618.45849609375000000
rgdpna,PAN,1960,4896.36718750000000000
rgdpna,PAN,1961,5427.45507812500000000
rgdpna,PAN,1962,5874.93408203125000000
rgdpna,PAN,1963,6376.58203125000000000
rgdpna,PAN,1964,6659.20117187500000000
rgdpna,PAN,1965,7269.18554687500000000
rgdpna,PAN,1966,7820.29199218750000000
rgdpna,PAN,1967,8489.15527343750000000
rgdpna,PAN,1968,9081.47656250000000000
rgdpna,PAN,1969,9848.07910156250000000
rgdpna,PAN,1970,11967.71875000000000000
rgdpna,PAN,1971,13117.03320312500000000
rgdpna,PAN,1972,13722.30859375000000000
rgdpna,PAN,1973,14464.18261718750000000
rgdpna,PAN,1974,14815.10058593750000000
rgdpna,PAN,1975,15051.79199218750000000
rgdpna,PAN,1976,15297.90722656250000000
rgdpna,PAN,1977,15468.65527343750000000
rgdpna,PAN,1978,16985.37500000000000000
rgdpna,PAN,1979,17747.26757812500000000
rgdpna,PAN,1980,20447.45312500000000000
rgdpna,PAN,1981,22271.98437500000000000
rgdpna,PAN,1982,23130.07421875000000000
rgdpna,PAN,1983,22777.64257812500000000
rgdpna,PAN,1984,23267.98046875000000000
rgdpna,PAN,1985,24449.49414062500000000
rgdpna,PAN,1986,25540.70898437500000000
rgdpna,PAN,1987,26312.88085937500000000
rgdpna,PAN,1988,23645.03515625000000000
rgdpna,PAN,1989,24014.42968750000000000
rgdpna,PAN,1990,25959.35546875000000000
rgdpna,PAN,1991,28404.46875000000000000
rgdpna,PAN,1992,30734.11132812500000000
rgdpna,PAN,1993,32410.88671875000000000
rgdpna,PAN,1994,33334.64453125000000000
rgdpna,PAN,1995,33918.55859375000000000
rgdpna,PAN,1996,34871.87109375000000000
rgdpna,PAN,1997,37126.50781250000000000
rgdpna,PAN,1998,39852.87109375000000000
rgdpna,PAN,1999,41411.32812500000000000
rgdpna,PAN,2000,42538.45703125000000000
rgdpna,PAN,2001,42781.61718750000000000
rgdpna,PAN,2002,43735.17187500000000000
rgdpna,PAN,2003,45574.57031250000000000
rgdpna,PAN,2004,49002.72656250000000000
rgdpna,PAN,2005,52526.64843750000000000
rgdpna,PAN,2006,57005.99218750000000000
rgdpna,PAN,2007,63910.94140625000000000
rgdpna,PAN,2008,70209.78125000000000000
rgdpna,PAN,2009,71082.47656250000000000
rgdpna,PAN,2010,75225.17187500000000000
rgdpna,PAN,2011,83735.85937500000000000
rgdpna,PAN,2012,91924.24218750000000000
rgdpna,PAN,2013,98270.17968750000000000
rgdpna,PAN,2014,103249.14843750000000000
rgdpna,PAN,2015,109168.10156250000000000
rgdpna,PAN,2016,114575.67187500000000000
rgdpna,PAN,2017,120981.96875000000000000
rgdpna,PAN,2018,125334.93750000000000000
rgdpna,PAN,2019,129144.78906250000000000
rgdpna,PER,1950,29361.53320312500000000
rgdpna,PER,1951,31765.53125000000000000
rgdpna,PER,1952,33746.87109375000000000
rgdpna,PER,1953,35547.75000000000000000
rgdpna,PER,1954,37841.16796875000000000
rgdpna,PER,1955,39648.49218750000000000
rgdpna,PER,1956,41348.96093750000000000
rgdpna,PER,1957,44140.67968750000000000
rgdpna,PER,1958,43889.99609375000000000
rgdpna,PER,1959,45503.62890625000000000
rgdpna,PER,1960,51042.63281250000000000
rgdpna,PER,1961,54810.26171875000000000
rgdpna,PER,1962,59390.64843750000000000
rgdpna,PER,1963,61585.69140625000000000
rgdpna,PER,1964,65651.14843750000000000
rgdpna,PER,1965,68890.62500000000000000
rgdpna,PER,1966,74679.63281250000000000
rgdpna,PER,1967,77507.28906250000000000
rgdpna,PER,1968,77782.39062500000000000
rgdpna,PER,1969,80710.47656250000000000
rgdpna,PER,1970,85434.00000000000000000
rgdpna,PER,1971,89355.89062500000000000
rgdpna,PER,1972,92463.27343750000000000
rgdpna,PER,1973,98267.12500000000000000
rgdpna,PER,1974,107491.30468750000000000
rgdpna,PER,1975,112114.35937500000000000
rgdpna,PER,1976,113736.77343750000000000
rgdpna,PER,1977,114133.78125000000000000
rgdpna,PER,1978,111117.79687500000000000
rgdpna,PER,1979,115663.35156250000000000
rgdpna,PER,1980,122537.61718750000000000
rgdpna,PER,1981,129340.96093750000000000
rgdpna,PER,1982,129052.88281250000000000
rgdpna,PER,1983,115620.94531250000000000
rgdpna,PER,1984,119792.87500000000000000
rgdpna,PER,1985,122261.96875000000000000
rgdpna,PER,1986,133786.32812500000000000
rgdpna,PER,1987,146798.59375000000000000
rgdpna,PER,1988,132938.93750000000000000
rgdpna,PER,1989,116571.43750000000000000
rgdpna,PER,1990,110763.19531250000000000
rgdpna,PER,1991,113221.32031250000000000
rgdpna,PER,1992,112609.35156250000000000
rgdpna,PER,1993,118514.10156250000000000
rgdpna,PER,1994,133101.26562500000000000
rgdpna,PER,1995,142965.90625000000000000
rgdpna,PER,1996,146967.48437500000000000
rgdpna,PER,1997,156486.31250000000000000
rgdpna,PER,1998,155873.60937500000000000
rgdpna,PER,1999,158203.78125000000000000
rgdpna,PER,2000,162466.37500000000000000
rgdpna,PER,2001,163470.25000000000000000
rgdpna,PER,2002,172385.14062500000000000
rgdpna,PER,2003,179565.03125000000000000
rgdpna,PER,2004,188468.21875000000000000
rgdpna,PER,2005,200313.56250000000000000
rgdpna,PER,2006,215394.98437500000000000
rgdpna,PER,2007,233743.15625000000000000
rgdpna,PER,2008,255075.87500000000000000
rgdpna,PER,2009,257871.06250000000000000
rgdpna,PER,2010,279358.06250000000000000
rgdpna,PER,2011,297033.56250000000000000
rgdpna,PER,2012,315270.65625000000000000
rgdpna,PER,2013,333721.87500000000000000
rgdpna,PER,2014,341671.68750000000000000
rgdpna,PER,2015,352783.68750000000000000
rgdpna,PER,2016,366730.34375000000000000
rgdpna,PER,2017,375967.68750000000000000
rgdpna,PER,2018,390919.65625000000000000
rgdpna,PER,2019,399324.96875000000000000
rgdpna,PHL,1950,40754.06640625000000000
rgdpna,PHL,1951,45043.96875000000000000
rgdpna,PHL,1952,47903.90625000000000000
rgdpna,PHL,1953,52193.80468750000000000
rgdpna,PHL,1954,56126.21875000000000000
rgdpna,PHL,1955,60058.62890625000000000
rgdpna,PHL,1956,64348.53515625000000000
rgdpna,PHL,1957,67565.95312500000000000
rgdpna,PHL,1958,70068.40625000000000000
rgdpna,PHL,1959,74715.78906250000000000
rgdpna,PHL,1960,75788.26562500000000000
rgdpna,PHL,1961,80078.17187500000000000
rgdpna,PHL,1962,84010.58593750000000000
rgdpna,PHL,1963,89730.44531250000000000
rgdpna,PHL,1964,92947.88281250000000000
rgdpna,PHL,1965,97952.76562500000000000
rgdpna,PHL,1966,102242.66406250000000000
rgdpna,PHL,1967,107605.03906250000000000
rgdpna,PHL,1968,112967.41406250000000000
rgdpna,PHL,1969,118329.79687500000000000
rgdpna,PHL,1970,122619.69531250000000000
rgdpna,PHL,1971,129276.25781250000000000
rgdpna,PHL,1972,136318.00000000000000000
rgdpna,PHL,1973,148476.23437500000000000
rgdpna,PHL,1974,153760.32812500000000000
rgdpna,PHL,1975,162318.53125000000000000
rgdpna,PHL,1976,176610.68750000000000000
rgdpna,PHL,1977,186504.95312500000000000
rgdpna,PHL,1978,196150.85937500000000000
rgdpna,PHL,1979,207214.62500000000000000
rgdpna,PHL,1980,217883.54687500000000000
rgdpna,PHL,1981,225342.26562500000000000
rgdpna,PHL,1982,233498.14062500000000000
rgdpna,PHL,1983,237875.34375000000000000
rgdpna,PHL,1984,220454.09375000000000000
rgdpna,PHL,1985,204346.37500000000000000
rgdpna,PHL,1986,211328.45312500000000000
rgdpna,PHL,1987,220440.18750000000000000
rgdpna,PHL,1988,235325.48437500000000000
rgdpna,PHL,1989,249928.17187500000000000
rgdpna,PHL,1990,257518.40625000000000000
rgdpna,PHL,1991,256029.07812500000000000
rgdpna,PHL,1992,256893.45312500000000000
rgdpna,PHL,1993,262330.09375000000000000
rgdpna,PHL,1994,273840.15625000000000000
rgdpna,PHL,1995,286652.31250000000000000
rgdpna,PHL,1996,303409.62500000000000000
rgdpna,PHL,1997,319142.53125000000000000
rgdpna,PHL,1998,317301.93750000000000000
rgdpna,PHL,1999,327080.93750000000000000
rgdpna,PHL,2000,341509.21875000000000000
rgdpna,PHL,2001,351392.43750000000000000
rgdpna,PHL,2002,364203.84375000000000000
rgdpna,PHL,2003,382306.15625000000000000
rgdpna,PHL,2004,407911.56250000000000000
rgdpna,PHL,2005,427400.21875000000000000
rgdpna,PHL,2006,449808.62500000000000000
rgdpna,PHL,2007,479570.93750000000000000
rgdpna,PHL,2008,499486.37500000000000000
rgdpna,PHL,2009,505222.12500000000000000
rgdpna,PHL,2010,543782.06250000000000000
rgdpna,PHL,2011,563683.06250000000000000
rgdpna,PHL,2012,601358.68750000000000000
rgdpna,PHL,2013,643838.81250000000000000
rgdpna,PHL,2014,683404.56250000000000000
rgdpna,PHL,2015,724863.68750000000000000
rgdpna,PHL,2016,774763.68750000000000000
rgdpna,PHL,2017,826499.00000000000000000
rgdpna,PHL,2018,878103.43750000000000000
rgdpna,PHL,2019,929959.50000000000000000
rgdpna,POL,1970,271561.62500000000000000
rgdpna,POL,1971,291698.25000000000000000
rgdpna,POL,1972,305344.50000000000000000
rgdpna,POL,1973,318113.18750000000000000
rgdpna,POL,1974,340733.43750000000000000
rgdpna,POL,1975,360977.65625000000000000
rgdpna,POL,1976,389587.28125000000000000
rgdpna,POL,1977,417194.84375000000000000
rgdpna,POL,1978,439724.43750000000000000
rgdpna,POL,1979,456641.21875000000000000
rgdpna,POL,1980,429242.71875000000000000
rgdpna,POL,1981,386441.68750000000000000
rgdpna,POL,1982,368020.15625000000000000
rgdpna,POL,1983,388496.12500000000000000
rgdpna,POL,1984,410410.25000000000000000
rgdpna,POL,1985,425339.21875000000000000
rgdpna,POL,1986,443311.34375000000000000
rgdpna,POL,1987,451990.71875000000000000
rgdpna,POL,1988,470670.37500000000000000
rgdpna,POL,1989,471425.12500000000000000
rgdpna,POL,1990,416990.00000000000000000
rgdpna,POL,1991,387735.78125000000000000
rgdpna,POL,1992,397487.21875000000000000
rgdpna,POL,1993,412346.53125000000000000
rgdpna,POL,1994,434171.21875000000000000
rgdpna,POL,1995,464354.15625000000000000
rgdpna,POL,1996,492751.21875000000000000
rgdpna,POL,1997,524529.06250000000000000
rgdpna,POL,1998,548869.93750000000000000
rgdpna,POL,1999,574419.50000000000000000
rgdpna,POL,2000,600618.31250000000000000
rgdpna,POL,2001,608177.56250000000000000
rgdpna,POL,2002,620558.87500000000000000
rgdpna,POL,2003,642269.06250000000000000
rgdpna,POL,2004,674272.25000000000000000
rgdpna,POL,2005,697917.93750000000000000
rgdpna,POL,2006,740708.18750000000000000
rgdpna,POL,2007,793013.68750000000000000
rgdpna,POL,2008,826319.93750000000000000
rgdpna,POL,2009,849722.87500000000000000
rgdpna,POL,2010,881506.93750000000000000
rgdpna,POL,2011,923445.81250000000000000
rgdpna,POL,2012,935680.50000000000000000
rgdpna,POL,2013,946214.06250000000000000
rgdpna,POL,2014,978182.62500000000000000
rgdpna,POL,2015,1019621.62500000000000000
rgdpna,POL,2016,1051655.37500000000000000
rgdpna,POL,2017,1102457.25000000000000000
rgdpna,POL,2018,1161479.62500000000000000
rgdpna,POL,2019,1214221.50000000000000000
rgdpna,PRT,1950,32679.03125000000000000
rgdpna,PRT,1951,35689.50390625000000000
rgdpna,PRT,1952,37142.67968750000000000
rgdpna,PRT,1953,39096.96484375000000000
rgdpna,PRT,1954,40841.32812500000000000
rgdpna,PRT,1955,42501.12890625000000000
rgdpna,PRT,1956,44471.00390625000000000
rgdpna,PRT,1957,46638.55468750000000000
rgdpna,PRT,1958,47002.47656250000000000
rgdpna,PRT,1959,49663.23437500000000000
rgdpna,PRT,1960,53309.01171875000000000
rgdpna,PRT,1961,57024.10546875000000000
rgdpna,PRT,1962,60242.10156250000000000
rgdpna,PRT,1963,63715.48828125000000000
rgdpna,PRT,1964,67011.16406250000000000
rgdpna,PRT,1965,71746.78906250000000000
rgdpna,PRT,1966,74057.10156250000000000
rgdpna,PRT,1967,79308.62500000000000000
rgdpna,PRT,1968,89539.42968750000000000
rgdpna,PRT,1969,92107.71093750000000000
rgdpna,PRT,1970,98853.51562500000000000
rgdpna,PRT,1971,105409.13281250000000000
rgdpna,PRT,1972,113858.42187500000000000
rgdpna,PRT,1973,126611.32031250000000000
rgdpna,PRT,1974,128058.31250000000000000
rgdpna,PRT,1975,122490.81250000000000000
rgdpna,PRT,1976,130942.95312500000000000
rgdpna,PRT,1977,138279.17187500000000000
rgdpna,PRT,1978,142173.06250000000000000
rgdpna,PRT,1979,150190.10937500000000000
rgdpna,PRT,1980,157082.84375000000000000
rgdpna,PRT,1981,159624.60937500000000000
rgdpna,PRT,1982,163033.18750000000000000
rgdpna,PRT,1983,162750.96875000000000000
rgdpna,PRT,1984,159691.26562500000000000
rgdpna,PRT,1985,164174.50000000000000000
rgdpna,PRT,1986,170972.90625000000000000
rgdpna,PRT,1987,181883.35937500000000000
rgdpna,PRT,1988,195504.79687500000000000
rgdpna,PRT,1989,208096.56250000000000000
rgdpna,PRT,1990,216317.45312500000000000
rgdpna,PRT,1991,225766.65625000000000000
rgdpna,PRT,1992,228226.32812500000000000
rgdpna,PRT,1993,223563.03125000000000000
rgdpna,PRT,1994,225720.04687500000000000
rgdpna,PRT,1995,235387.15625000000000000
rgdpna,PRT,1996,243635.68750000000000000
rgdpna,PRT,1997,254357.78125000000000000
rgdpna,PRT,1998,266587.21875000000000000
rgdpna,PRT,1999,277001.65625000000000000
rgdpna,PRT,2000,287572.50000000000000000
rgdpna,PRT,2001,293161.96875000000000000
rgdpna,PRT,2002,295422.06250000000000000
rgdpna,PRT,2003,292673.09375000000000000
rgdpna,PRT,2004,297908.21875000000000000
rgdpna,PRT,2005,300237.43750000000000000
rgdpna,PRT,2006,305116.37500000000000000
rgdpna,PRT,2007,312764.37500000000000000
rgdpna,PRT,2008,313762.84375000000000000
rgdpna,PRT,2009,303966.93750000000000000
rgdpna,PRT,2010,309248.71875000000000000
rgdpna,PRT,2011,304003.37500000000000000
rgdpna,PRT,2012,291669.06250000000000000
rgdpna,PRT,2013,288978.00000000000000000
rgdpna,PRT,2014,291267.25000000000000000
rgdpna,PRT,2015,296486.90625000000000000
rgdpna,PRT,2016,302474.40625000000000000
rgdpna,PRT,2017,313080.18750000000000000
rgdpna,PRT,2018,322000.90625000000000000
rgdpna,PRT,2019,329200.75000000000000000
rgdpna,PRY,1951,5372.22705078125000000
rgdpna,PRY,1952,5411.33251953125000000
rgdpna,PRY,1953,5304.17480468750000000
rgdpna,PRY,1954,5634.71435546875000000
rgdpna,PRY,1955,5983.15673828125000000
rgdpna,PRY,1956,6084.52587890625000000
rgdpna,PRY,1957,6409.19628906250000000
rgdpna,PRY,1958,6750.95410156250000000
rgdpna,PRY,1959,6770.94335937500000000
rgdpna,PRY,1960,7033.59472656250000000
rgdpna,PRY,1961,7509.88134765625000000
rgdpna,PRY,1962,7322.40087890625000000
rgdpna,PRY,1963,7581.14941406250000000
rgdpna,PRY,1964,7760.47070312500000000
rgdpna,PRY,1965,8348.90136718750000000
rgdpna,PRY,1966,8320.29296875000000000
rgdpna,PRY,1967,9058.06152343750000000
rgdpna,PRY,1968,9181.00097656250000000
rgdpna,PRY,1969,9595.13183593750000000
rgdpna,PRY,1970,10234.71484375000000000
rgdpna,PRY,1971,10818.08691406250000000
rgdpna,PRY,1972,11542.89257812500000000
rgdpna,PRY,1973,12408.61035156250000000
rgdpna,PRY,1974,13463.34570312500000000
rgdpna,PRY,1975,14432.72265625000000000
rgdpna,PRY,1976,15479.52050781250000000
rgdpna,PRY,1977,17172.03906250000000000
rgdpna,PRY,1978,19121.08398437500000000
rgdpna,PRY,1979,21292.65820312500000000
rgdpna,PRY,1980,23728.80078125000000000
rgdpna,PRY,1981,25796.92578125000000000
rgdpna,PRY,1982,25543.20507812500000000
rgdpna,PRY,1983,24776.91796875000000000
rgdpna,PRY,1984,25538.56250000000000000
rgdpna,PRY,1985,26552.33203125000000000
rgdpna,PRY,1986,26554.58593750000000000
rgdpna,PRY,1987,27703.75781250000000000
rgdpna,PRY,1988,29465.17382812500000000
rgdpna,PRY,1989,31173.49609375000000000
rgdpna,PRY,1990,32137.53515625000000000
rgdpna,PRY,1991,32930.85546875000000000
rgdpna,PRY,1992,33523.62109375000000000
rgdpna,PRY,1993,34912.13281250000000000
rgdpna,PRY,1994,35992.37500000000000000
rgdpna,PRY,1995,37949.75390625000000000
rgdpna,PRY,1996,38107.65234375000000000
rgdpna,PRY,1997,39245.59765625000000000
rgdpna,PRY,1998,39477.00000000000000000
rgdpna,PRY,1999,38886.24609375000000000
rgdpna,PRY,2000,37593.12500000000000000
rgdpna,PRY,2001,38363.93750000000000000
rgdpna,PRY,2002,44129.48437500000000000
rgdpna,PRY,2003,46036.20703125000000000
rgdpna,PRY,2004,47904.08984375000000000
rgdpna,PRY,2005,48926.12500000000000000
rgdpna,PRY,2006,51278.05468750000000000
rgdpna,PRY,2007,54058.15625000000000000
rgdpna,PRY,2008,57495.78125000000000000
rgdpna,PRY,2009,57347.46093750000000000
rgdpna,PRY,2010,63738.10937500000000000
rgdpna,PRY,2011,66446.40625000000000000
rgdpna,PRY,2012,66088.58593750000000000
rgdpna,PRY,2013,71651.59375000000000000
rgdpna,PRY,2014,75134.50000000000000000
rgdpna,PRY,2015,77448.92187500000000000
rgdpna,PRY,2016,80789.21875000000000000
rgdpna,PRY,2017,84791.32812500000000000
rgdpna,PRY,2018,87637.07812500000000000
rgdpna,PRY,2019,87833.36718750000000000
rgdpna,PSE,1970,2069.43261718750000000
rgdpna,PSE,1971,2356.96777343750000000
rgdpna,PSE,1972,2756.42944335938000000
rgdpna,PSE,1973,2648.84497070313000000
rgdpna,PSE,1974,3232.59936523438000000
rgdpna,PSE,1975,3268.78247070313000000
rgdpna,PSE,1976,3768.10937500000000000
rgdpna,PSE,1977,3729.75537109375000000
rgdpna,PSE,1978,4209.06054687500000000
rgdpna,PSE,1979,4142.48437500000000000
rgdpna,PSE,1980,4747.22412109375000000
rgdpna,PSE,1981,4450.52294921875000000
rgdpna,PSE,1982,4833.09863281250000000
rgdpna,PSE,1983,4648.56494140625000000
rgdpna,PSE,1984,4882.30810546875000000
rgdpna,PSE,1985,4851.19042968750000000
rgdpna,PSE,1986,5788.33300781250000000
rgdpna,PSE,1987,5635.88134765625000000
rgdpna,PSE,1988,5557.72607421875000000
rgdpna,PSE,1989,5680.74902343750000000
rgdpna,PSE,1990,6759.00488281250000000
rgdpna,PSE,1991,6474.36523437500000000
rgdpna,PSE,1992,8020.59033203125000000
rgdpna,PSE,1993,8869.68652343750000000
rgdpna,PSE,1994,10288.83691406250000000
rgdpna,PSE,1995,11021.24902343750000000
rgdpna,PSE,1996,11155.17382812500000000
rgdpna,PSE,1997,12791.32812500000000000
rgdpna,PSE,1998,14624.86328125000000000
rgdpna,PSE,1999,15835.86523437500000000
rgdpna,PSE,2000,14480.91992187500000000
rgdpna,PSE,2001,13132.65332031250000000
rgdpna,PSE,2002,11492.49023437500000000
rgdpna,PSE,2003,13103.26367187500000000
rgdpna,PSE,2004,15976.18554687500000000
rgdpna,PSE,2005,17780.00000000000000000
rgdpna,PSE,2006,17602.81250000000000000
rgdpna,PSE,2007,18269.65625000000000000
rgdpna,PSE,2008,19626.94140625000000000
rgdpna,PSE,2009,21313.58398437500000000
rgdpna,PSE,2010,22544.94531250000000000
rgdpna,PSE,2011,24709.44140625000000000
rgdpna,PSE,2012,26215.84375000000000000
rgdpna,PSE,2013,27447.61132812500000000
rgdpna,PSE,2014,27404.28320312500000000
rgdpna,PSE,2015,28424.07617187500000000
rgdpna,PSE,2016,30943.76367187500000000
rgdpna,PSE,2017,31382.96679687500000000
rgdpna,PSE,2018,31768.06250000000000000
rgdpna,PSE,2019,32069.54687500000000000
rgdpna,QAT,1970,16798.01171875000000000
rgdpna,QAT,1971,18479.13085937500000000
rgdpna,QAT,1972,20526.50390625000000000
rgdpna,QAT,1973,22740.26562500000000000
rgdpna,QAT,1974,24090.64257812500000000
rgdpna,QAT,1975,25506.96289062500000000
rgdpna,QAT,1976,27636.51562500000000000
rgdpna,QAT,1977,25617.54882812500000000
rgdpna,QAT,1978,27888.12695312500000000
rgdpna,QAT,1979,29346.04492187500000000
rgdpna,QAT,1980,29047.76562500000000000
rgdpna,QAT,1981,29309.47656250000000000
rgdpna,QAT,1982,27294.59765625000000000
rgdpna,QAT,1983,26796.42578125000000000
rgdpna,QAT,1984,28044.53320312500000000
rgdpna,QAT,1985,27449.94335937500000000
rgdpna,QAT,1986,28914.61523437500000000
rgdpna,QAT,1987,28927.62109375000000000
rgdpna,QAT,1988,30635.63867187500000000
rgdpna,QAT,1989,32541.85351562500000000
rgdpna,QAT,1990,33652.98046875000000000
rgdpna,QAT,1991,33093.59375000000000000
rgdpna,QAT,1992,36843.26953125000000000
rgdpna,QAT,1993,36355.04687500000000000
rgdpna,QAT,1994,36870.82031250000000000
rgdpna,QAT,1995,37755.43359375000000000
rgdpna,QAT,1996,39406.82812500000000000
rgdpna,QAT,1997,51233.62109375000000000
rgdpna,QAT,1998,56981.33984375000000000
rgdpna,QAT,1999,59422.45703125000000000
rgdpna,QAT,2000,64192.96875000000000000
rgdpna,QAT,2001,66695.29687500000000000
rgdpna,QAT,2002,71485.70312500000000000
rgdpna,QAT,2003,74144.92187500000000000
rgdpna,QAT,2004,88394.46875000000000000
rgdpna,QAT,2005,95016.75000000000000000
rgdpna,QAT,2006,119883.75000000000000000
rgdpna,QAT,2007,141446.14062500000000000
rgdpna,QAT,2008,166429.81250000000000000
rgdpna,QAT,2009,186329.20312500000000000
rgdpna,QAT,2010,217505.35937500000000000
rgdpna,QAT,2011,245827.09375000000000000
rgdpna,QAT,2012,257349.40625000000000000
rgdpna,QAT,2013,268699.21875000000000000
rgdpna,QAT,2014,279390.71875000000000000
rgdpna,QAT,2015,289609.40625000000000000
rgdpna,QAT,2016,295781.75000000000000000
rgdpna,QAT,2017,300454.59375000000000000
rgdpna,QAT,2018,304941.56250000000000000
rgdpna,QAT,2019,304382.50000000000000000
rgdpna,ROU,1960,46672.72265625000000000
rgdpna,ROU,1961,53838.01171875000000000
rgdpna,ROU,1962,57849.91406250000000000
rgdpna,ROU,1963,64460.59375000000000000
rgdpna,ROU,1964,67246.17968750000000000
rgdpna,ROU,1965,73583.98437500000000000
rgdpna,ROU,1966,77982.39062500000000000
rgdpna,ROU,1967,88334.92968750000000000
rgdpna,ROU,1968,94348.94531250000000000
rgdpna,ROU,1969,100846.14062500000000000
rgdpna,ROU,1970,109527.75000000000000000
rgdpna,ROU,1971,123766.36718750000000000
rgdpna,ROU,1972,136909.68750000000000000
rgdpna,ROU,1973,151148.29687500000000000
rgdpna,ROU,1974,169768.01562500000000000
rgdpna,ROU,1975,187292.43750000000000000
rgdpna,ROU,1976,208102.70312500000000000
rgdpna,ROU,1977,225627.17187500000000000
rgdpna,ROU,1978,242056.34375000000000000
rgdpna,ROU,1979,257390.23437500000000000
rgdpna,ROU,1980,268343.00000000000000000
rgdpna,ROU,1981,268644.50000000000000000
rgdpna,ROU,1982,279240.37500000000000000
rgdpna,ROU,1983,296124.87500000000000000
rgdpna,ROU,1984,313806.84375000000000000
rgdpna,ROU,1985,313499.25000000000000000
rgdpna,ROU,1986,320824.71875000000000000
rgdpna,ROU,1987,323502.68750000000000000
rgdpna,ROU,1988,321894.96875000000000000
rgdpna,ROU,1989,303264.84375000000000000
rgdpna,ROU,1990,286234.28125000000000000
rgdpna,ROU,1991,249257.93750000000000000
rgdpna,ROU,1992,227405.03125000000000000
rgdpna,ROU,1993,230881.67187500000000000
rgdpna,ROU,1994,239959.79687500000000000
rgdpna,ROU,1995,257088.65625000000000000
rgdpna,ROU,1996,267134.90625000000000000
rgdpna,ROU,1997,254181.31250000000000000
rgdpna,ROU,1998,249021.95312500000000000
rgdpna,ROU,1999,248083.89062500000000000
rgdpna,ROU,2000,254189.89062500000000000
rgdpna,ROU,2001,267454.00000000000000000
rgdpna,ROU,2002,282706.78125000000000000
rgdpna,ROU,2003,289325.40625000000000000
rgdpna,ROU,2004,319496.56250000000000000
